,tweet,sentiment,score,location,hashtags
31,@user @user This are self-centered altitude who don't mean well for the land and even the Igbo's the claim to.Oh God save us from evil.,negative,0.8694589734077454,,
32,"@user Rest in peace chintex. You have written your name in the sand of time. You came, you fought, you conquered. You will forever be remembered.",positive,0.7374520897865295,"Lagos,Nigeria.",
33,I think a video of @user himself saying with dramatic graphics that he’s nolonger a member of PDP but now LP http,neutral,0.8115652799606323,,
34,@user Rest in peace Victoria Chintex!,positive,0.5232492089271545,Nigeria,
35,@user @user We need to start referring to him as Peter Obi of LP.... This would greatly help indicate his party,positive,0.5622903108596802,,
36,"@user She has paid the ultimate sacrifice for a New Nigeria. Her name will be included when the history of a New Nigeria is written. I expect more from the APC and PDP in the coming days. Unfortunately for them, they won't be able to kill the entire Nigerian masses.",negative,0.7602407932281494,,
37,@user @user @user @user @user @user @user @user He is secure in America..,positive,0.5799375176429749,,
38,"@user What Peter Obi needs God already settled him, distinguished Nigerian Youths and some very powerful elites. Couple with the fact that PO is competent, diligent, capable, compassionate, transparent, accountable, accessible, approachable and humble. @user is God’s plan",positive,0.799846351146698,"London, England",
39,"@user Sir, i suggest you pay the family a visit whenever you come for campaign on 6th of Dec, 2022. That will go a long way to comfort the family and put you a step above your peers. We will not rest, until you are declared winner come 2023.",positive,0.5845947861671448,Edo State,
40,'From victim of a bully to a domineering jerk' - Obaseki's transition is complete - http -      ,negative,0.4716472327709198,"United Kingdom, Africa",APC EdoState GodwinObaseki governor PDP Peterobi
41,'From victim of a bully to a domineering jerk' - Obaseki's transition is complete - http -      ,negative,0.4716472327709198,United Kingdom,APC EdoState GodwinObaseki governor PDP Peterobi
42,@user @user http,neutral,0.6103003621101379,,
43,@user @user @user @user Shut up Omo ale,negative,0.5993121266365051,Home,
44,@user May her soul rest in peace 🕊️,positive,0.6687592267990112,,
45,"@user @user Lies, which youth talk am?",negative,0.5913859605789185,"Lagos, Nigeria",
46,@user Baba that forgot to see his Labour party gubernatorial candidate in Rivers state who was very sick at then when he visited the state is here forming saint. We like showing love to the dead than the living. Awwwn Peter Obi is really Saint Obi🤦‍♀️,neutral,0.48553434014320374,Yenagoa,
47,@user @user http,neutral,0.6103003621101379,,
48,@user @user @user Dreamer. Keep dreaming…,positive,0.749229371547699,,
49,@user May her soul rest in perfect peace. Amen 🙏,positive,0.8748718500137329,Nigeria,
50,@user @user @user Well done brother,positive,0.8582876324653625,,
51,@user @user Rest in peace madam. Maybe God comfort your husband and children. This killing must however be properly investigated to be sure it just terror and not political!!,neutral,0.5254793167114258,"Lagos, Naija",
52,@user @user @user @user http see Labour Party women leader there ni arindin,neutral,0.8572325706481934,,
53,@user @user This person is an Hausa fellow that had no life but most dance to Fulani's music by force,negative,0.7510826587677002,Sverige,
54,@user So so sad. I thought these mindless people have grown out of political killings? This is terrible.,negative,0.9752455949783325,"California, USA",
55,"@user @user See ""The Nation""newspaper that never use to have UpTo 15comments is using peter Obi to chase clout.",negative,0.6200352907180786,,
56,@user I thought you and your ilks said LP and @user are taking money from the poor. Why are you now organising the fundraising for your client? Integrity is still a thing and it counts.,negative,0.739393413066864,,
57,@user @user @user You dy mind d fool,negative,0.5685757994651794,,
58,@user @user @user @user @user U dey mind the mumu,neutral,0.7163776755332947,,
59,@user @user Deprived uneducated people always supporting one of the two useless parties y bring up dis conversation..my bro respect the dead.....point of correction it's 'dead' not 'death ',negative,0.809187650680542,,
60,@user The wicked will never go unpunished... May her soul rest in the Lord.. We Obidient family are going to miss her and her good work to Labour party / Obidient family. Signed Hon. Henry Obinna Onwuachu Netherlands,neutral,0.4951992630958557,Netherlands,
61,@user @user @user Oil dey your head my brother,neutral,0.6757410764694214,,
62,@user @user @user You get girlfriend? Which infrastructure did Tinubu build in Lagos please name one? I know he built toll gate on the lekki Road Jakonde built. Obi won the state with the highest road network award. Even rural areas are enjoying the link roads. Ok Tinubu built MC OLUOMO. http,positive,0.5311548709869385,,
63,"@user @user Don't you have a soul, young man? Don't you have empathy in you? Is everything about politics and who wins? A woman has just been killed? Some children just lost the mom forever and you tweet this rubbish?!!! Dare, what's your problem???",negative,0.9717165231704712,"Lagos, Naija",
64,@user So it has come to this killing of opposition party members. May the Lord rest her soul,negative,0.8297954797744751,"Lagos, Nigeria",
65,@user Victoria Chintex RIP,neutral,0.5604499578475952,United Kingdom,
66,@user @user Una eye go clear next year,neutral,0.7851265668869019,"Lagos, Nigeria",
67,@user It is well,positive,0.6165208220481873,Porthacourt,
68,@user @user Onye ara! Get well soon,positive,0.8941991329193115,"California, USA",
69,@user @user @user @user @user @user @user @user @user Things I love to see 🥺,positive,0.9839056134223938,Lagos,
70,@user @user,neutral,0.5917794704437256,"Lagos, Nigeria",
71,@user My deepest condolences to her family. Please Sir May we never abandon her family when we win in 2023. We must remember her sacrifice,positive,0.5710479617118835,,
72,@user @user Onye ara ! Get well soon,positive,0.8527586460113525,"California, USA",
73,@user @user Kana cin uwar su musa,neutral,0.7285124659538269,"Bradford, England 🇬🇧",
74,@user @user @user @user @user @user @user @user No be by force!,neutral,0.761382520198822,Nigeria,
75,"@user Those That involve in the killing will not go unpunished, the anger of Allah must surely fall open them",negative,0.8354581594467163,,
76,@user @user Honestly this question is not necessary. PO antecedents when he was Governor of Anambra for 8yrs speaks volume. You should have gone to investigate his past.,negative,0.6020458936691284,,
77,@user May her soul rest in peace amen,positive,0.7898279428482056,,
78,@user Sir please be careful we need you alive because I know they are also ploting against you to kill you.but with our prayer you are secured,negative,0.5538140535354614,,
79,@user @user @user @user all dark,neutral,0.8008658289909363,"Rivers, Nigeria",
80,"@user @user @user @user @user @user @user @user @user Why are u in pain ? Are u voting for him, why exactly are u interested in a man ure not going to vote for ? Tinubu will not come to AriseTV, its a PDP media house, the station was built with money Dasuki was sharing during PDP era. When BON organized debate, BAT will be there.",negative,0.5842821598052979,Earth.,
81,@user @user @user @user @user No be him be governor,neutral,0.6977673768997192,,
82,@user May her soul RIP.,negative,0.6461226940155029,,
83,"@user @user Datti many of them talk bcoz their paid working for their money. Money kill their conscience against the suffering their parents and theirselves going through, no tertiary school yet apc is comfortable food at a very high side their comfortable no petrol (pms) its evil all over",negative,0.9398711919784546,Calaber,
84,@user People who know they dare not stand on the same podium as @user to dabate issues are here deflecting like a rear mirror toy. Them de buga when we know say the man de make them scamper. Make una continue to de shalaye. Awon ode.,negative,0.6952023506164551,Nigeria,
85,@user Hypocrisy is when you stayed mute about the atrocities of UGM/IPOB and rush to condemned the killing in Kaduna. May the Lord console the family.,negative,0.6677045822143555,,
86,@user @user Mumu..is Peter obi ur president or is he the governor of Enugu state.. he's just done what any other sensible human being that's humane will do..so stop whining nd have sense of reasoning pls,neutral,0.5732083916664124,undisclosed,
87,"@user Why waste this innocent woman just because she want a better Nigeria? Whatsoever a man sowed he shall reap. It doesn't &amp; cannot stop Obidients from taking over Nigeria. RIP, my commiseration to her immediate family &amp; Obidient family at large.",negative,0.8136776685714722,,
88,@user @user @user @user @user @user @user @user Respect ✊,positive,0.8032540678977966,,
89,@user She was one of a kind! May God accept her gentle soul🤦🏽,positive,0.919758141040802,,
90,@user @user @user una dey smoke 'igbo',neutral,0.7513302564620972,International Space Station,
91,@user @user Something Obiano concluded in 2017 Lol,neutral,0.8664735555648804,,
92,@user @user You are not even more Educated then him . Be wise and stop fooling yourself.,negative,0.6571273803710938,Orlando FL,
93,@user RiP Ma😭,neutral,0.5039309859275818,,
94,"@user Very shocking, may her soul in peace.",negative,0.5057080984115601,,
95,"@user @user Do you have human feelings at all? Fi Ina jo ara e wo, ko wa mo bo se ri Lara. A political nonentity. Omo ale yoruba",negative,0.5766316056251526,"Abeokuta, Nigeria",
96,"@user @user @user You also need to improve your reading skills too. Did i make mention of a candidate? For the record, all the candidates are useless to Nigeria and Nigerians. They have no vision, plan and foresight. Goodnight",negative,0.9310117959976196,,
97,@user @user @user @user Lol The vote was on social media... Obi can only win a social media election,neutral,0.6039444804191589,"Abeokuta, Nigeria",
98,@user @user @user @user @user @user @user @user @user @user @user This is soooo nice,positive,0.9913519620895386,"Abuja, Nigeria",
99,@user @user Common sense isn’t common at all🙁,negative,0.7568174004554749,Lagos,
100,@user @user @user Lmao 🤣,neutral,0.4999942183494568,"Lagos, Nigeria",
101,@user @user You be real goat.... No be the president you suppose complain to? Ewu🐐🐐,neutral,0.5838288068771362,,
102,@user My leader go further and call on the security agencies to do whatever is within the law to bring the perpetrators of this dastardly act to justice. We cannot continue like this in this country,negative,0.9228560924530029,,
103,"@user @user @user @user @user @user @user @user @user Its BON that organizes debate, I dont know when ariseTV begin to see themselves as an election umpire.",negative,0.6119505167007446,Earth.,
104,@user My deepest condolences,neutral,0.5637131333351135,Nigeria,
105,@user @user @user Mr foody talking 🤣🤣🤣,neutral,0.544499397277832,"Lagos, Nigeria",
106,"@user Pls @user double your security... Emilokans can go any length... Funshowilliams is still fresh in our mind. GOD BLESS NIGERIA, GOD BLESS LABOUR PARTY, GOD BLESS PETER OBI. GCFR...",positive,0.7008676528930664,"Ikeja Gra, Nigeria",
107,@user Seeing this man gives me joy... There is hope for a better Nigeria with @user at the helm.,positive,0.984329879283905,,
108,Mr @user will never debate the incoherent Baba Blue that ran away from all debates including the one organised by Ms Kadaria Ahmed. He is being shielded from members of the public to avoid his usual public gaffes.,negative,0.7340416312217712,,
109,@user @user 😳😳😳😳,neutral,0.6273490786552429,Qatar,
110,@user @user IN JESUS NAME AAAAAAMMMMMMEEEENNNN 🙏,positive,0.8431017994880676,"Rovigo, Italy",
111,@user @user @user @user Why this ur jagaban no change ur life?,negative,0.4910677671432495,,
112,@user @user Guy can you just keep quiet.,neutral,0.6472797989845276,Nigeria,
113,@user @user @user 🤣🤣 Your mother on seeing this will be sad. She trained you but your ill manners from home have followed you outside,negative,0.8929483890533447,,
114,"@user Thank you sir, we the OBIdients family are grateful for your support and labour of love. God will continue to bless you and your household.  ",positive,0.9841135144233704,"London, England",PeterObiForPresident2023 ObiDatti2023
115,@user @user AAAAAAMMMMMMEEEENNNN,positive,0.5390031337738037,"Rovigo, Italy",
116,@user @user Don’t be surprised if he agrees to the debate because Tinubu is his “respected elder statesman”.,neutral,0.7371514439582825,"Abuja, Nigeria.",
117,@user Chai,neutral,0.6282219886779785,Nigeria,
118,Who would win the presidential election in Edo state?        ,neutral,0.8838418126106262,"Nnewi, Nigeria",Nigerians Edo NigeriaNews kwankwaso tinubu PeterObi Atiku NigeriaDecides2023
119,"@user @user @user How e go take make sense to you,when you and your big fool candidate,old papa with no brain wey Una dey follow don dey talk rubbish nationwide Wetin go come make sense to you Mumu man",negative,0.6505814790725708,"Ikeja, Nigeria",
120,"@user @user @user @user Uncle is this all you can think of saying ? Na wah o, una get mind",neutral,0.6830317974090576,"Owerri, Nigeria",
121,@user @user Is it because he is a pig 🐷? Dirty as they come. Not worthy in character and learning!  and thief of identities.    ,negative,0.9668664932250977,,WalkingFraud NigeriaDecides2023 VoteWisely PeterObi4President2023 ObiDatti2023
122,@user A sad news indeed. APC signature. They can't discourage us with assassination. May her soul rest in Peace &amp; her death bring new Nigeria she fought for. Obidients are unstoppable.,negative,0.5158446431159973,,
123,@user @user @user @user Everything is accurate except the Man City why not try loving Arsenal then we good to go👍🏻,positive,0.8470227122306824,"Warri, delta state. Nigeria",
124,"@user says we should go to the farm if we are hungry... Now his Promax @user is shamelessly telling us to manage our hunger 🤣🤣. More reason you should take @user seriously, because we can't afford to miss this golden opportunity. INEC Osun Adeleke Obidients http",neutral,0.416284441947937,,
125,@user This is tragic indeed... my her killers be brought to book.,negative,0.9250888824462891,Nigeria,
126,@user @user ???????,neutral,0.7561442255973816,"Langtang, Nigeria",
127,"@user if the results is fake or original,all I care is we can't have another discussion about a fake or original Tinubu few years to come ,,,it's best we put a healthy person there . they played us with yaraduwa ,same with buhari and now Tinubu.... ",negative,0.5016483068466187,,ObiDatti2023
128,@user @user @user For your own mind now you sabi English abi Mumu man A fool at 40 is a fool forever,negative,0.8175089955329895,"Ikeja, Nigeria",
129,"@user @user Energy when u suppose carry grow sense, you carry am go grow breasts. Now u get breast but ur sense come dey leak. Werey!",neutral,0.5449830889701843,,
130,"@user @user @user @user Carry your madness stay your mama house naa, HABA!",neutral,0.5285517573356628,Nigeria,
131,@user May her soul rest in peace,positive,0.5917006134986877,,
132,LUMAZIO 4 PETER OBI-DATTI  *BOOK LAUNCHING ON GOOD GOVERNANCE ON BEHALF OF OUR PRINCIPAL* LUPOD represented at the BOOK LAUNCHING ON GOOD GOVERNANCE of our principal @user      http,neutral,0.5340800285339355,,LUPOD peterobidatti2023 peterobiforpresident LetUsTakeBackOurCountry papamamapikin labourparty23
133,"@user @user @user @user How many has Tinubu condemned? Or is he not vying for the position of the president of Nigeria. Also, get your president to do the condemning not PO",neutral,0.586106538772583,"Lagos, Nigeria",
134,@user @user,neutral,0.5917794704437256,Nigeria,
135,@user My condolences to the family of Mrs. Victoria Chintex.,neutral,0.6461594700813293,,
136,@Naijalifematters@peterobi#%Labour.,neutral,0.8087317943572998,,
137,@user Hmmm,neutral,0.6363782286643982,"Cross River, Nigeria",
138,@user Right sir,neutral,0.643215000629425,,
139,"I am very convinced that if Tinubu visits an old people's home in UK, Europe or North America, he will see how well taken care of his age mates are. He won't bother coming back to these stress he is putting himself in the name of campaign for an election @user will win.",neutral,0.49826428294181824,"Victoria, British Columbia",
140,@user Very sad,negative,0.8481815457344055,,
141,@user @user Amen,positive,0.6036142110824585,"Abuja, Nigeria",
142,@user @user @user 😃😃😃😃😃........licking his vomit,negative,0.7548854947090149,owerri Imo state,
143,@user @user @user @user OnyeAra,neutral,0.7107454538345337,Nigeria,
144,"@user Abeg leave the word SHOCKED going forward. It's a word associated with BOOhari... use words like disappointed, etc.",negative,0.5527233481407166,,
145,"@user Your excellency, we learnt you failed as Anambra Governor... Would you want to repeat?",negative,0.8397136330604553,"Lekki, Nigeria",
146,@user Nigerian politician and their gullible followers really amazes me. You are shocked as of you have not been in Nigeria all these years were lives are wasted on a daily basis. Or is the woman’s worth any better than others? What did you do as a governor to fight insecurity?,negative,0.8788467645645142,,
147,@user This is heart-rending! May her soul rest in peace. Amen!,positive,0.9104138612747192,"England, United Kingdom",
148,"@user @user @user @user @user There’s nothing to discuss with your type, you have chosen darkness, remain in it",negative,0.6539553999900818,cloud ix,
149,@user @user @user @user The best reply to that FOOL!,positive,0.7236449718475342,Nigeria,
150,@user May her soul rest in peace.. Too many killings and death in this country.. You will surely be elected to change this ugly state we are in. God help us all..,negative,0.4743725657463074,,
151,@user @user Otolo gbagbuo gì there Needful gbuo gì Ewu Gambia 🚶,neutral,0.8006318211555481,Nigeria,
152,@user @user http,neutral,0.6103003621101379,"Lagos, Nigeria",
153,@user @user THIS IS NOT NECESSARY. It will give PDP unnecessary visibility...Rather focus on pushing LABOUR PARTY...Mama Papa Pikin...,negative,0.7510572075843811,Global,
154,"@user @user Whom ever that is paid to be putting out this post against Peter obi,,may the Gods of our land never allow you to have peace,,since is the fulani controlled pdp,and apc is what you wish for us..this is no longer politics ,,this is pure wickedNess against the Igbos..",negative,0.8963025808334351,from comsumption to production,
155,@user Hope say na Next cash and carry Supermarket Office you dey talk about 😂,neutral,0.8009293675422668,"Kaduna, Nigeria",
156,@user @user Amen,positive,0.6036142110824585,OBIDENTS,
157,@user @user getat... Fake people,negative,0.9006257057189941,"Lekki, Nigeria",
158,@user Her innocence blood will continue to avenge the killers and our labour will never be in vain,neutral,0.539582371711731,Lagos,
159,@user @user Go and vote for your drug lord in peace 🤡🤡,negative,0.8783281445503235,,
160,@user @user @user @user The main actors just want to swindle their gullible supporters who themselves deserve to be defrauded because they choose to live in illusion following political figures that bound to loose.,negative,0.9066336750984192,,
161,@user @user A vote for Peter Obi is indirectly a vote for Tinubu,neutral,0.8716450333595276,"Kano, Nigeria",
162,@user @user Are you alright?,neutral,0.7937361598014832,Lagos ,
163,@user @user DON'T MENTION PDP...THIS IS NOT NECESSARY AS IT IS A DOUBLE-EDGED SWORD. It will give PDP unnecessary visibility...Rather focus on pushing LABOUR PARTY...Mama Papa Pikin...,negative,0.7667868733406067,Global,
164,@user @user You are living under a rock and you don't even deserve a response.,negative,0.9420911073684692,,
165,@user @user When human dey type animals self want type,neutral,0.7684859037399292,OBIDENTS,
166,"@user @user @user Also, you need extra lessons in English language or try relying on auto correct. I'm struggling to make sense of your sentence.",negative,0.7700223326683044,,
167,@user @user @user @user Terrorism is not a monopoly of any region in Nigeria....and no sane person will ever encourage it ...all acts of killings has to be condemned...but Peter obi is always on the frontline when things like that happen in north and neglecting that of his people.,negative,0.7887489199638367,,
168,@user @user Amen,positive,0.6036142110824585,Nigeria,
169,TINUBU = LAWFULLY INELIGIBLE CANDIDATE            http,neutral,0.7201324105262756,London,osun nigeria lagos peterobi buhari tinubu 2023Elections NigeriaLaw apc Pdp Atikulate
170,@user @user @user Go and vote for your drug lord,negative,0.81497722864151,,
171,@user Her death must not be in vain we must win for her RIP Mrs Victoria Chintex,positive,0.4653352200984955,Nigeria,
172,@user @user @user See the calibre of people supporting Obi. You hurl insults over a simple statement. You think I'll display your low level behaviour. Naaa,negative,0.8603623509407043,,
173,@user @user They are only paid by the oppressor of thesam Igbos,negative,0.800729513168335,"New York,  Nigeria",
174,"@user @user Cos he’s got Brilliant ideas to move our nation forward…He’s the best, no presidential candidate comes close to this brilliant ideas…we can tell through their debates",positive,0.952996551990509,"Lagos, Nigeria",
175,@user @user @user And that's why most of them remain in abject poverty cos they're already slaves to these murders and looters.. It's a shame honestly🤦🏾‍♂️,negative,0.9575031995773315,,
176,@user @user @user God bless you,positive,0.9440779089927673,,
177,@user @user @user ! His assessment of @user performance at the state level when he served as a governor shouldn't be a reason he should feel he makes the best choice to the presidency.. Stop casting stones on an innocent man @user ..@atiku is undisputably the best choice.,neutral,0.48572424054145813,Nigeria,
178,@user APC has started their killings again. Just the way they killed Funsho williams. But this time God will Work. If you don't believe in God wait and see the end of APC,negative,0.8196543455123901,,
179,@user May her gentle soul rest in peace.,positive,0.6526105403900146,"Victoria Island, Nigeria",
180,"@user Oga, Ezu River dead bodies floating by your office as you governed Anambra, we no hear PIM from you. Now you’re concerned about Laduna. Hey ya!",negative,0.7021476030349731,,
181,@user @user We have seen how your Buhari raised the bar of governance. Get lost.,negative,0.6366435885429382,,
182,@user @user @user @user @user Cum noni,neutral,0.7251699566841125,,
183,@user @user How come you have money to data for your message but no money for Food. You are fooling yourself. I hope no one in their right frame of mind will sympathise with you.,negative,0.9075954556465149,,
184,@user @user 🤣🤣🤣🤣🤣🤣🤣🤣baba bulaba go.dey speak in tongues and dribble spittle,negative,0.7225950956344604,United Kingdom,
185,@user @user Tell us why we should elect your candidate then?,neutral,0.8107351064682007,,
186,It is happening already. May God help Nigerians.  http,positive,0.5373800992965698,"Lagos, Nigeria",ObiDatti2023
187,@user @user @user @user @user @user @user @user @user @user @user @user It's unfortunate but God will expose all those behind her death.,negative,0.7059087753295898,,
188,"@user @user @user @user @user Tell him to rest, pdp go nowhere, cus here in our cave we only know Peter obi and tinubu",neutral,0.4925565719604492,,
189,@user @user @user Some persons are being too political over everything even more than the politicians that have kept them in abject poverty.,negative,0.8852793574333191,Nigeria,
190,@user Quite sad and painful 💔. May God rest her soul🙏.,negative,0.5982380509376526,"Lagos, Nigeria",
191,@user @user Hello,neutral,0.6381833553314209,"Rivers, Nigeria",
192,@user May her soul Rest In Peace. May her killers know no rest till they confess,neutral,0.5902970433235168,,
193,"Home and abroad, everybody knows Tinubu is a thief.   http",negative,0.7106619477272034,,PeterObi EndSARS
194,"@user @user @user Mba, it's Obi you should inbox. You're not well!! Is Obi your president?",negative,0.7959440350532532,My house,
195,"@user @user Mr. President (come 2023) don't be 'shocked'. Nigerians are held hostage by insecurity. Nobody is safe; No place is secured; And no rescue is in sight. Our hope rest on you, come 2023..",negative,0.6826783418655396,Abuja,
196,@user @user @user @user It is obvious you know nothing about the project and you also don't know anything about the power sector other what your fellow zombies tell you.,negative,0.8769397139549255,Some where on earth,
197,@user @user Ask google.,neutral,0.7180189490318298,"Enugu, Nigeria",
198,"@user Scam! This one no ""shock"" you abi? http",negative,0.8118752837181091,,
199,@user @user @user @user Calling me boko haram ain’t the solution 😂let discuss fact and find solutions....but your hatred won’t allow you to see the truth.,negative,0.7018391489982605,,
200,@user So sad 😭 may her soul Rest In Peace. Now we will go all out,neutral,0.4784064292907715,,
201,@user @user @user @user @user @user @user @user @user @user @user @user May her gentle soul Rest In Peace. Those who killed her will never find peace in Jesus name.,negative,0.5158075094223022,"Manhattan, NY",
202,@user @user @user @user @user How is he a fraud please?,negative,0.6565291881561279,"Lagos, Nigeria",
203,@user Why will you be shocked??? I don’t understand you saying you are shocked,negative,0.7257900834083557,,
204,@user @user @user @user @user http,neutral,0.6681337356567383,,
205,@user @user @user Thunder fire you and your girlfriend,negative,0.8144127726554871,"Los Angeles, CA",
206,"@user @user How many people see his daily tweets or any tweets for that matter? Minuscule; talk less of having anything in writing or a proper record to hold him to in the future. BTW, did he not say months ago his manifesto was 99% ready? @user is a well-packaged scam. Q.E.D. - P34c3",negative,0.7083660364151001,,
207,Breaking News @user in US with president Biden planing to rig 2023 elections..lolz🤭🤭 would he even remember his way to US!!?  http,negative,0.6328772306442261,Nigeria,ObiDatti2023
208,@user @user @user @user @user @user Go cure your mama madness first,negative,0.7064868211746216,Nigeria,
209,"@user @user @user @user Also, there's no confusion because the criminals in Politics and other myopic brothers can't ever take us seriously until we reach certain points of no return. We will have our Referendum or outright freedom from Britain/Nigeria once we're consistently steadily hitting them.",negative,0.6715268492698669,,
210,"@user @user @user He has nothing to say, debate isn’t a comedy show.",negative,0.7844984531402588,We_Outchea,
211,@user This is shocking and disheartening . Our thoughts and prayers are with the family she left behind. May God grant her eternal peace in His heavenly abode.,negative,0.45771220326423645,,
212,"@user Yes these should be your first priority b4 any other things sir, we're so SAD about her lost",negative,0.530292272567749,"Abuja, Nigeria",
213,@user @user,neutral,0.5917794704437256,Ondo state,
214,@user @user @user @user @user @user Na dey prostitute mother wey born you mad,negative,0.5384536981582642,Nigeria,
215,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user dis must b serious dat got you involved till 12midnight.Dat u had only one ally shuld hv served sufficient notice 4 a better strategy.Dis fear ting isn't flying.I fear Tinubu as I fear Atiku.selling fear of Tinubu as reason 4 an Atiku is standing logic on its head.,negative,0.542946994304657,Cross River,
216,"Happening In The North, PeterObi Is Not An Igbo President http via @user",neutral,0.4898335337638855,"Clarington, Ontario",
217,Mr @user will never debate Baba Blue 😂😂😂 http,neutral,0.5484508872032166,,
218,"@user @user @user @user @user @user Real shame you choose not to know of any. So why would I bother. We understand how Obidient you are. Tinubu Father of modern Lagos. ""Onyi fi ne wi weh ya biko weh wo ya..."" Pardon my rusty Igbo make belle pain them die.",negative,0.7338871359825134,Nigeria,
219,@user RIP ma,neutral,0.5508874654769897,"England, United Kingdom",
220,"@user @user @user @user @user @user My Obidient family Especially in Akure, Ondo State Come let us support our Presidential Candidate H.E Peter Obi. This Thursday 1st of December 2022 at the ado ekiti rally. Free buses from akure   ",positive,0.6710918545722961,"Lagos, nigeria",akureforpeterobi weareobidient peterobiandyusufdatti
221,@user @user He hasn't finished copying from @user and @user I have just given you a hint. Thank me later.,neutral,0.8489605188369751,,
222,@user @user @user @user @user @user Keep up the good work. God protect you all.,positive,0.9447575211524963,,
223,@user @user @user,neutral,0.6106858253479004,Lagos Nigeria,
224,@user @user @user over to you @user,neutral,0.7674729228019714,"Germiston, South Africa",
