,date,user,source,tweet,location,like_count,retweet_count
3708,2022-11-13 19:26:16+00:00,abdulltwitz,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Wow #Hopeagain2023,,0,0
3709,2022-11-13 19:26:14+00:00,Hay_zed23,Twitter for Android,@BeautyOffi_cial @Pres_Adebayo Stay #Hopeagain2023,Nigeria,0,0
3710,2022-11-13 19:26:12+00:00,BeautyOffi_cial,Twitter for Android,@DavidHONORE12 @Pres_Adebayo #Hopeagain2023  best  innit,Everywhere ,0,0
3711,2022-11-13 19:26:11+00:00,itsmesidex,Twitter for iPhone,@Adedamola___ @Pres_Adebayo #Hopeagain2023 nice,"Sidneys, NG",0,0
3712,2022-11-13 19:26:11+00:00,IfYouMissFidel,Twitter for iPhone,@Bdelaziz9 @Pres_Adebayo Nice #Hopeagain2023,Your Heart ❣️,0,0
3713,2022-11-13 19:26:08+00:00,chikezirimjoyce,Twitter for iPhone,@jamiu_BIN_ladin @Pres_Adebayo TVs  #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3714,2022-11-13 19:26:05+00:00,IfYouMissFidel,Twitter for iPhone,@Bdelaziz9 @Pres_Adebayo Great men #Hopeagain2023,Your Heart ❣️,0,0
3715,2022-11-13 19:26:02+00:00,itsmesidex,Twitter for iPhone,@Adedamola___ @Pres_Adebayo #Hopeagain2023 yea,"Sidneys, NG",0,0
3716,2022-11-13 19:26:00+00:00,chikezirimjoyce,Twitter for iPhone,@jamiu_BIN_ladin @Pres_Adebayo Vbbb #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3717,2022-11-13 19:25:59+00:00,BeautyOffi_cial,Twitter for Android,@DavidHONORE12 @Pres_Adebayo #Hopeagain2023 the correct  man,Everywhere ,0,0
3718,2022-11-13 19:25:54+00:00,abdulltwitz,Twitter for iPhone,@Yeesourlarh @Pres_Adebayo Wow #Hopeagain2023,,0,0
3719,2022-11-13 19:25:54+00:00,Hay_zed23,Twitter for Android,@NaPhJoYaAaAa @Pres_Adebayo Great vibe #Hopeagain2023,Nigeria,0,0
3720,2022-11-13 19:25:49+00:00,itsmesidex,Twitter for iPhone,@Abdulltwits @Pres_Adebayo #Hopeagain2023 nice,"Sidneys, NG",0,0
3721,2022-11-13 19:25:48+00:00,Hay_zed23,Twitter for Android,@NaPhJoYaAaAa @Pres_Adebayo Athens #Hopeagain2023,Nigeria,0,0
3722,2022-11-13 19:25:47+00:00,chikezirimjoyce,Twitter for iPhone,@koladeSZN @Pres_Adebayo Jiuuu #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3723,2022-11-13 19:25:42+00:00,abdulltwitz,Twitter for iPhone,@omolade_snr @Pres_Adebayo Dope #Hopeagain2023,,0,0
3724,2022-11-13 19:25:39+00:00,atenia_,Twitter for iPhone,@Bobo_of_Lautech @Pres_Adebayo Good #Hopeagain2023,Pluto,0,0
3725,2022-11-13 19:25:37+00:00,chikezirimjoyce,Twitter for iPhone,@koladeSZN @Pres_Adebayo Berry #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3726,2022-11-13 19:25:36+00:00,unclemilli_,Twitter for Android,@kino_oprah @Pres_Adebayo Common knowledge #Hopeagain2023,Somewhere Nice,0,0
3727,2022-11-13 19:25:36+00:00,abdulltwitz,Twitter for iPhone,@omolade_snr @Pres_Adebayo Nice #Hopeagain2023,,0,0
3728,2022-11-13 19:25:36+00:00,NaPhJoYaAaAa,Twitter for iPhone,@koladeSZN @Pres_Adebayo Fast #Hopeagain2023,"Turin, Piedmont",0,0
3729,2022-11-13 19:25:34+00:00,Hay_zed23,Twitter for Android,@atenia_ @Pres_Adebayo Wow #Hopeagain2023,Nigeria,0,0
3730,2022-11-13 19:25:33+00:00,BeautyOffi_cial,Twitter for Android,@kino_oprah @Pres_Adebayo #Hopeagain2023 hope,Everywhere ,0,0
3731,2022-11-13 19:25:33+00:00,itsmesidex,Twitter for iPhone,@Abdulltwits @Pres_Adebayo #Hopeagain2023 yea,"Sidneys, NG",0,0
3732,2022-11-13 19:25:31+00:00,NaPhJoYaAaAa,Twitter for iPhone,@koladeSZN @Pres_Adebayo Akoi #Hopeagain2023,"Turin, Piedmont",0,0
3733,2022-11-13 19:25:28+00:00,abdulltwitz,Twitter for iPhone,@communicator009 @Pres_Adebayo Omo #Hopeagain2023,,0,0
3734,2022-11-13 19:25:28+00:00,Hay_zed23,Twitter for Android,@atenia_ @Pres_Adebayo Yess #Hopeagain2023,Nigeria,0,0
3735,2022-11-13 19:25:28+00:00,YHUNG_KHALIFAH,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Yes #Hopeagain2023,"Lagos, Portugal",0,0
3736,2022-11-13 19:25:27+00:00,atenia_,Twitter for iPhone,@Bobo_of_Lautech @Pres_Adebayo Nice #Hopeagain2023,Pluto,0,0
3737,2022-11-13 19:25:25+00:00,BeautyOffi_cial,Twitter for Android,@kino_oprah @Pres_Adebayo #Hopeagain2023 fast,Everywhere ,0,0
3738,2022-11-13 19:25:17+00:00,abdulltwitz,Twitter for iPhone,@yngnotorious @Pres_Adebayo Soft #Hopeagain2023,,0,0
3739,2022-11-13 19:25:15+00:00,Hay_zed23,Twitter for Android,@unclemilli_ @Pres_Adebayo Gthw #Hopeagain2023,Nigeria,0,0
3740,2022-11-13 19:25:13+00:00,NaPhJoYaAaAa,Twitter for iPhone,@jamiu_BIN_ladin @Pres_Adebayo You know right #Hopeagain2023,"Turin, Piedmont",0,0
3741,2022-11-13 19:25:08+00:00,abdulltwitz,Twitter for iPhone,@yngnotorious @Pres_Adebayo Lol #Hopeagain2023,,0,0
3742,2022-11-13 19:25:04+00:00,NaPhJoYaAaAa,Twitter for iPhone,@jamiu_BIN_ladin @Pres_Adebayo Yes we do #Hopeagain2023,"Turin, Piedmont",0,0
3743,2022-11-13 19:25:04+00:00,Hay_zed23,Twitter for Android,@unclemilli_ @Pres_Adebayo Take #Hopeagain2023,Nigeria,0,0
3744,2022-11-13 19:25:03+00:00,stainlesstan,Twitter for Android,@Pres_Adebayo of #SDP Nigeria is cerebral and giving some key leadership nuggets on @ARISEtv Town Hall meeting 2.,#AheadOfYou,1,1
3745,2022-11-13 19:25:03+00:00,BeautyOffi_cial,Twitter for Android,@timmydeyforyou @Pres_Adebayo #Hopeagain2023 big,Everywhere ,0,0
3746,2022-11-13 19:25:01+00:00,abdulltwitz,Twitter for iPhone,@Queenjeniee @Pres_Adebayo lol #Hopeagain2023,,0,0
3747,2022-11-13 19:24:57+00:00,BeautyOffi_cial,Twitter for Android,@timmydeyforyou @Pres_Adebayo #Hopeagain2023 hope,Everywhere ,0,0
3748,2022-11-13 19:24:57+00:00,abdulltwitz,Twitter for iPhone,@Queenjeniee @Pres_Adebayo Wow #Hopeagain2023,,0,0
3749,2022-11-13 19:24:53+00:00,NaPhJoYaAaAa,Twitter for iPhone,@Abdulltwits @Pres_Adebayo Okay then #Hopeagain2023,"Turin, Piedmont",0,0
3750,2022-11-13 19:24:50+00:00,koladeSZN,Twitter for iPhone,@DavidHONORE12 @Adedamola___ @Pres_Adebayo Yes #Hopeagain2023,Iyana-Paris,0,0
3751,2022-11-13 19:24:49+00:00,abdulltwitz,Twitter for iPhone,@Bdelaziz9 @Pres_Adebayo Of #Hopeagain2023,,0,0
3752,2022-11-13 19:24:47+00:00,atenia_,Twitter for iPhone,@Andyyeun11 @Pres_Adebayo Good #Hopeagain2023,Pluto,0,0
3753,2022-11-13 19:24:46+00:00,Hay_zed23,Twitter for Android,@WizzKanye @Pres_Adebayo Gwynedd #Hopeagain2023,Nigeria,0,0
3754,2022-11-13 19:24:46+00:00,koladeSZN,Twitter for iPhone,@DavidHONORE12 @Adedamola___ @Pres_Adebayo Good #Hopeagain2023,Iyana-Paris,0,0
3755,2022-11-13 19:24:45+00:00,abdulltwitz,Twitter for iPhone,@Bdelaziz9 @Pres_Adebayo Ok #Hopeagain2023,,0,0
3756,2022-11-13 19:24:44+00:00,chikezirimjoyce,Twitter for iPhone,@timmydeyforyou @Pres_Adebayo Rem #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3757,2022-11-13 19:24:43+00:00,atenia_,Twitter for iPhone,@Andyyeun11 @Pres_Adebayo Nice #Hopeagain2023,Pluto,0,0
3758,2022-11-13 19:24:42+00:00,BeautyOffi_cial,Twitter for Android,@koladeSZN @Pres_Adebayo #Hopeagain2023 big,Everywhere ,0,0
3759,2022-11-13 19:24:41+00:00,NaPhJoYaAaAa,Twitter for iPhone,@Abdulltwits @Pres_Adebayo True tho #Hopeagain2023,"Turin, Piedmont",0,0
3760,2022-11-13 19:24:39+00:00,itsmesidex,Twitter for iPhone,@jamiu_BIN_ladin @Pres_Adebayo #Hopeagain2023 cool,"Sidneys, NG",0,0
3761,2022-11-13 19:24:38+00:00,chikezirimjoyce,Twitter for iPhone,@timmydeyforyou @Pres_Adebayo Esr #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3762,2022-11-13 19:24:38+00:00,draviii,Twitter for Android,"@jamiu_BIN_ladin #HopeAgain2023 
Mek we vote right sha",Nigeria,0,0
3763,2022-11-13 19:24:35+00:00,BeautyOffi_cial,Twitter for Android,@koladeSZN @Pres_Adebayo #Hopeagain2023 fast,Everywhere ,0,0
3764,2022-11-13 19:24:33+00:00,Hay_zed23,Twitter for Android,@WizzKanye @Pres_Adebayo That #Hopeagain2023,Nigeria,0,0
3765,2022-11-13 19:24:33+00:00,atenia_,Twitter for iPhone,@YHUNG_KHALIFAH @Pres_Adebayo Nice #Hopeagain2023,Pluto,0,0
3766,2022-11-13 19:24:31+00:00,itsmesidex,Twitter for iPhone,@jamiu_BIN_ladin @Pres_Adebayo #Hopeagain2023 ❤️,"Sidneys, NG",0,0
3767,2022-11-13 19:24:30+00:00,abdulltwitz,Twitter for iPhone,@Andyyeun11 @Pres_Adebayo Ok #Hopeagain2023,,0,0
3768,2022-11-13 19:24:28+00:00,chairman1805,Twitter for Android,@kino_oprah #Hopeagain2023,,0,0
3769,2022-11-13 19:24:27+00:00,abdulltwitz,Twitter for iPhone,@Andyyeun11 @Pres_Adebayo Hmm #Hopeagain2023,,0,0
3770,2022-11-13 19:24:24+00:00,NaPhJoYaAaAa,Twitter for iPhone,@Adedamola___ @Pres_Adebayo Cool #Hopeagain2023,"Turin, Piedmont",0,0
3771,2022-11-13 19:24:22+00:00,atenia_,Twitter for iPhone,@YHUNG_KHALIFAH @Pres_Adebayo Good #Hopeagain2023,Pluto,0,0
3772,2022-11-13 19:24:20+00:00,chikezirimjoyce,Twitter for iPhone,@kino_oprah @Pres_Adebayo Master #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3773,2022-11-13 19:24:19+00:00,abdulltwitz,Twitter for iPhone,@YHUNG_KHALIFAH @Pres_Adebayo Ok #Hopeagain2023,,0,0
3774,2022-11-13 19:24:18+00:00,NaPhJoYaAaAa,Twitter for iPhone,@Adedamola___ @Pres_Adebayo Intelligent man #Hopeagain2023,"Turin, Piedmont",0,0
3775,2022-11-13 19:24:18+00:00,itsmesidex,Twitter for iPhone,@koladeSZN @Pres_Adebayo Great #Hopeagain2023,"Sidneys, NG",0,0
3776,2022-11-13 19:24:16+00:00,abdulltwitz,Twitter for iPhone,@YHUNG_KHALIFAH @Pres_Adebayo Wow #Hopeagain2023,,0,0
3777,2022-11-13 19:24:14+00:00,chikezirimjoyce,Twitter for iPhone,@kino_oprah @Pres_Adebayo Veteran #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3778,2022-11-13 19:24:12+00:00,Hay_zed23,Twitter for Android,@YHUNG_KHALIFAH @Pres_Adebayo Realig #Hopeagain2023,Nigeria,0,0
3779,2022-11-13 19:24:10+00:00,itsmesidex,Twitter for iPhone,@koladeSZN @Pres_Adebayo Yes #Hopeagain2023,"Sidneys, NG",0,0
3780,2022-11-13 19:24:05+00:00,abdulltwitz,Twitter for iPhone,@Hay_zed23 @Pres_Adebayo Ok #Hopeagain2023,,0,0
3781,2022-11-13 19:24:03+00:00,koladeSZN,Twitter for iPhone,@IfYouMissFidel @Pres_Adebayo Nice #Hopeagain2023,Iyana-Paris,0,0
3782,2022-11-13 19:23:58+00:00,Hay_zed23,Twitter for Android,@YHUNG_KHALIFAH @Pres_Adebayo Egbami #Hopeagain2023,Nigeria,0,0
3783,2022-11-13 19:23:58+00:00,NaPhJoYaAaAa,Twitter for iPhone,@IfYouMissFidel @Pres_Adebayo Solid man #Hopeagain2023,"Turin, Piedmont",0,0
3784,2022-11-13 19:23:56+00:00,chikezirimjoyce,Twitter for iPhone,@itsmesidex @Pres_Adebayo Massive #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3785,2022-11-13 19:23:56+00:00,itsmesidex,Twitter for iPhone,@timmydeyforyou @Pres_Adebayo #Hopeagain2023 cool,"Sidneys, NG",0,0
3786,2022-11-13 19:23:51+00:00,NaPhJoYaAaAa,Twitter for iPhone,@IfYouMissFidel @Pres_Adebayo I have known #Hopeagain2023,"Turin, Piedmont",0,0
3787,2022-11-13 19:23:50+00:00,koladeSZN,Twitter for iPhone,@IfYouMissFidel @Pres_Adebayo Good #Hopeagain2023,Iyana-Paris,0,0
3788,2022-11-13 19:23:49+00:00,BeautyOffi_cial,Twitter for Android,@jamiu_BIN_ladin @Pres_Adebayo #Hopeagain2023 win,Everywhere ,0,0
3789,2022-11-13 19:23:49+00:00,hardex_sam,Twitter for Android,"@Abdulltwits @Fatideyforyou Look my side today abeg
2253876166
UBA
#HopeAgain2023","Lagos, Nigeria",0,0
3790,2022-11-13 19:23:49+00:00,chikezirimjoyce,Twitter for iPhone,@itsmesidex @Pres_Adebayo Grace! #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3791,2022-11-13 19:23:47+00:00,itsmesidex,Twitter for iPhone,@timmydeyforyou @Pres_Adebayo Nice #Hopeagain2023,"Sidneys, NG",0,0
3792,2022-11-13 19:23:43+00:00,BeautyOffi_cial,Twitter for Android,@jamiu_BIN_ladin @Pres_Adebayo #Hopeagain2023  the man,Everywhere ,0,0
3793,2022-11-13 19:23:38+00:00,Hay_zed23,Twitter for Android,@Andyyeun11 @Pres_Adebayo Gtyf ##Hopeagain2023,Nigeria,0,0
3794,2022-11-13 19:23:34+00:00,koladeSZN,Twitter for iPhone,@Adedamola___ @Pres_Adebayo Good #Hopeagain2023,Iyana-Paris,0,0
3795,2022-11-13 19:23:29+00:00,NaPhJoYaAaAa,Twitter for iPhone,@Bobo_of_Lautech @Pres_Adebayo For this #Hopeagain2023,"Turin, Piedmont",0,0
3796,2022-11-13 19:23:29+00:00,itsmesidex,Twitter for iPhone,@kino_oprah @Pres_Adebayo Good #Hopeagain2023,"Sidneys, NG",0,0
3797,2022-11-13 19:23:29+00:00,koladeSZN,Twitter for iPhone,@Adedamola___ @Pres_Adebayo Nice #Hopeagain2023,Iyana-Paris,0,0
3798,2022-11-13 19:23:27+00:00,chikezirimjoyce,Twitter for iPhone,@BeautyOffi_cial @Pres_Adebayo Great #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3799,2022-11-13 19:23:27+00:00,Hay_zed23,Twitter for Android,@Andyyeun11 @Pres_Adebayo Swnng #Hopeagain2023,Nigeria,0,0
3800,2022-11-13 19:23:27+00:00,Bobo_of_Lautech,Twitter for Android,@IfYouMissFidel @Pres_Adebayo #HopeAgain2023  fik,HeLL 😈,0,0
3801,2022-11-13 19:23:27+00:00,abdulltwitz,Twitter for iPhone,@unclemilli_ @Pres_Adebayo Good #Hopeagain2023,,0,0
3802,2022-11-13 19:23:23+00:00,Bobo_of_Lautech,Twitter for Android,@IfYouMissFidel @Pres_Adebayo #HopeAgain2023  item,HeLL 😈,0,0
3803,2022-11-13 19:23:23+00:00,abdulltwitz,Twitter for iPhone,@unclemilli_ @Pres_Adebayo Hmm #Hopeagain2023,,0,0
3804,2022-11-13 19:23:21+00:00,NaPhJoYaAaAa,Twitter for iPhone,@Bobo_of_Lautech @Pres_Adebayo He’s good #Hopeagain2023,"Turin, Piedmont",0,0
3805,2022-11-13 19:23:21+00:00,chikezirimjoyce,Twitter for iPhone,@BeautyOffi_cial @Pres_Adebayo Beee #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3806,2022-11-13 19:23:15+00:00,abdulltwitz,Twitter for iPhone,@atenia_ @Pres_Adebayo Hmm #Hopeagain2023,,0,0
3807,2022-11-13 19:23:15+00:00,BeautyOffi_cial,Twitter for Android,@Abdulltwits @Pres_Adebayo #Hopeagain2023 me,Everywhere ,0,0
3808,2022-11-13 19:23:15+00:00,takula2020,Twitter for iPhone,@Bobo_of_Lautech @MeekDBiochemist Go #HopeAgain2023,,0,0
3809,2022-11-13 19:23:13+00:00,koladeSZN,Twitter for iPhone,@Abdulltwits @Pres_Adebayo Nice #Hopeagain2023,Iyana-Paris,0,0
3810,2022-11-13 19:23:12+00:00,abdulltwitz,Twitter for iPhone,@atenia_ @Pres_Adebayo Good #Hopeagain2023,,0,0
3811,2022-11-13 19:23:09+00:00,yngnotorious,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Mice #Hopeagain2023,moon,0,0
3812,2022-11-13 19:23:09+00:00,Hay_zed23,Twitter for Android,Grateful #Hopeagain2023,Nigeria,1,0
3813,2022-11-13 19:23:05+00:00,abdulltwitz,Twitter for iPhone,@NaPhJoYaAaAa @Pres_Adebayo Nice #Hopeagain2023,,0,0
3814,2022-11-13 19:23:01+00:00,abdulltwitz,Twitter for iPhone,@NaPhJoYaAaAa @Pres_Adebayo Ok #Hopeagain2023,,0,0
3815,2022-11-13 19:23:00+00:00,Bobo_of_Lautech,Twitter for Android,@Adedamola___ @Pres_Adebayo #HopeAgain2023  cry,HeLL 😈,0,0
3816,2022-11-13 19:23:00+00:00,koladeSZN,Twitter for iPhone,@Abdulltwits @Pres_Adebayo Yes #Hopeagain2023,Iyana-Paris,0,0
3817,2022-11-13 19:22:59+00:00,itsmesidex,Twitter for iPhone,@kino_oprah @Pres_Adebayo Yes #Hopeagain2023,"Sidneys, NG",0,0
3818,2022-11-13 19:22:59+00:00,chikezirimjoyce,Twitter for iPhone,@NaPhJoYaAaAa @Pres_Adebayo Veer #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3819,2022-11-13 19:22:56+00:00,Hay_zed23,Twitter for Android,@Bdelaziz9 @Pres_Adebayo Swar #Hopeagain2023,Nigeria,0,0
3820,2022-11-13 19:22:53+00:00,timmydeyforyou,Twitter for Android,@Abdulltwits @Pres_Adebayo Nice #Hopeagain2023,somewhere on earth ,0,0
3821,2022-11-13 19:22:51+00:00,NaPhJoYaAaAa,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Do that #Hopeagain2023,"Turin, Piedmont",0,0
3822,2022-11-13 19:22:51+00:00,abdulltwitz,Twitter for iPhone,@BeautyOffi_cial @Pres_Adebayo Cool #Hopeagain2023,,0,0
3823,2022-11-13 19:22:51+00:00,BeautyOffi_cial,Twitter for Android,@Adedamola___ @Pres_Adebayo #Hopeagain2023 first,Everywhere ,0,0
3824,2022-11-13 19:22:50+00:00,Bobo_of_Lautech,Twitter for Android,@Abdulltwits @Pres_Adebayo #HopeAgain2023  cronk,HeLL 😈,0,0
3825,2022-11-13 19:22:48+00:00,yngnotorious,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Wow #Hopeagain2023,moon,0,0
3826,2022-11-13 19:22:47+00:00,abdulltwitz,Twitter for iPhone,@BeautyOffi_cial @Pres_Adebayo Wow #Hopeagain2023,,0,0
3827,2022-11-13 19:22:46+00:00,WizzKanye,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Good one  #Hopeagain2023,Safe space,0,0
3828,2022-11-13 19:22:46+00:00,itsmesidex,Twitter for iPhone,@chikezirimjoyce @Pres_Adebayo #Hopeagain2023 great,"Sidneys, NG",0,0
3829,2022-11-13 19:22:45+00:00,Bobo_of_Lautech,Twitter for Android,@Abdulltwits @Pres_Adebayo #HopeAgain2023  hip,HeLL 😈,0,0
3830,2022-11-13 19:22:45+00:00,BeautyOffi_cial,Twitter for Android,@Adedamola___ @Pres_Adebayo #Hopeagain2023 big man,Everywhere ,0,0
3831,2022-11-13 19:22:44+00:00,NaPhJoYaAaAa,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo We would #Hopeagain2023,"Turin, Piedmont",0,0
3832,2022-11-13 19:22:42+00:00,Hay_zed23,Twitter for Android,@Queenjeniee @Pres_Adebayo Good #Hopeagain2023,Nigeria,0,0
3833,2022-11-13 19:22:40+00:00,timmydeyforyou,Twitter for Android,@Abdulltwits @Pres_Adebayo thanks  #Hopeagain2023,somewhere on earth ,0,0
3834,2022-11-13 19:22:40+00:00,WizzKanye,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Great #Hopeagain2023,Safe space,0,0
3835,2022-11-13 19:22:38+00:00,abdulltwitz,Twitter for iPhone,@itsmesidex @Pres_Adebayo Hmm #Hopeagain2023,,0,0
3836,2022-11-13 19:22:36+00:00,Adedamola___,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Fr #Hopeagain2023,Space ,0,0
3837,2022-11-13 19:22:32+00:00,Hay_zed23,Twitter for Android,@Queenjeniee @Pres_Adebayo Sway #Hopeagain2023,Nigeria,0,0
3838,2022-11-13 19:22:32+00:00,itsmesidex,Twitter for iPhone,@BeautyOffi_cial @Pres_Adebayo #Hopeagain2023 nice,"Sidneys, NG",0,0
3839,2022-11-13 19:22:32+00:00,Bobo_of_Lautech,Twitter for Android,@jamiu_BIN_ladin @Pres_Adebayo #HopeAgain2023  buyi,HeLL 😈,0,0
3840,2022-11-13 19:22:30+00:00,chikezirimjoyce,Twitter for iPhone,@atenia_ @Pres_Adebayo Cree #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3841,2022-11-13 19:22:30+00:00,abdulltwitz,Twitter for iPhone,@chikezirimjoyce @Pres_Adebayo Nice #Hopeagain2023,,0,0
3842,2022-11-13 19:22:28+00:00,koladeSZN,Twitter for iPhone,@timmydeyforyou @Pres_Adebayo Good #Hopeagain2023,Iyana-Paris,0,0
3843,2022-11-13 19:22:26+00:00,IfYouMissFidel,Twitter for iPhone,@yngnotorious @Pres_Adebayo #Hopeagain2023,Your Heart ❣️,0,0
3844,2022-11-13 19:22:26+00:00,abdulltwitz,Twitter for iPhone,@chikezirimjoyce @Pres_Adebayo Ok #Hopeagain2023,,0,0
3845,2022-11-13 19:22:25+00:00,Bobo_of_Lautech,Twitter for Android,@jamiu_BIN_ladin @Pres_Adebayo #HopeAgain2023  chum,HeLL 😈,0,0
3846,2022-11-13 19:22:24+00:00,Adedamola___,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Real #Hopeagain2023,Space ,0,0
3847,2022-11-13 19:22:24+00:00,BeautyOffi_cial,Twitter for Android,@IfYouMissFidel @Pres_Adebayo #Hopeagain2023 fast,Everywhere ,0,0
3848,2022-11-13 19:22:23+00:00,itsmesidex,Twitter for iPhone,@BeautyOffi_cial @Pres_Adebayo #Hopeagain2023 ❤️,"Sidneys, NG",0,0
3849,2022-11-13 19:22:22+00:00,IfYouMissFidel,Twitter for iPhone,@yngnotorious @Pres_Adebayo Nice one #Hopeagain2023,Your Heart ❣️,0,0
3850,2022-11-13 19:22:22+00:00,yngnotorious,Twitter for iPhone,@Abdulltwits @Pres_Adebayo Owk #Hopeagain2023,moon,0,0
3851,2022-11-13 19:22:17+00:00,koladeSZN,Twitter for iPhone,@timmydeyforyou @Pres_Adebayo Nice #Hopeagain2023,Iyana-Paris,0,0
3852,2022-11-13 19:22:15+00:00,abdulltwitz,Twitter for iPhone,@kino_oprah @Pres_Adebayo Wow #Hopeagain2023,,0,0
3853,2022-11-13 19:22:15+00:00,Hay_zed23,Twitter for Android,@yngnotorious @Pres_Adebayo Gwatch #Hopeagain2023,Nigeria,0,0
3854,2022-11-13 19:22:15+00:00,Bobo_of_Lautech,Twitter for Android,@koladeSZN @Pres_Adebayo #HopeAgain2023  week,HeLL 😈,0,0
3855,2022-11-13 19:22:15+00:00,Andyyeun11,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo Amazing #Hopeagain2023,Yeun’s PALACE ,0,0
3856,2022-11-13 19:22:15+00:00,yngnotorious,Twitter for iPhone,@Abdulltwits @Pres_Adebayo Yes #Hopeagain2023,moon,0,0
3857,2022-11-13 19:22:14+00:00,NaPhJoYaAaAa,Twitter for iPhone,@chikezirimjoyce @Pres_Adebayo Okay 👌 #Hopeagain2023,"Turin, Piedmont",0,0
3858,2022-11-13 19:22:11+00:00,Bobo_of_Lautech,Twitter for Android,@koladeSZN @Pres_Adebayo #HopeAgain2023  isom,HeLL 😈,0,0
3859,2022-11-13 19:22:10+00:00,abdulltwitz,Twitter for iPhone,@kino_oprah @Pres_Adebayo Good #Hopeagain2023,,0,0
3860,2022-11-13 19:22:10+00:00,BeautyOffi_cial,Twitter for Android,@IfYouMissFidel @Pres_Adebayo #Hopeagain2023 yes oo,Everywhere ,0,0
3861,2022-11-13 19:22:09+00:00,Hay_zed23,Twitter for Android,@yngnotorious @Pres_Adebayo Wow #Hopeagain2023,Nigeria,0,0
3862,2022-11-13 19:22:09+00:00,Andyyeun11,Twitter for iPhone,@DavidHONORE12 @Pres_Adebayo The right man #Hopeagain2023,Yeun’s PALACE ,0,0
3863,2022-11-13 19:22:09+00:00,NaPhJoYaAaAa,Twitter for iPhone,@chikezirimjoyce @Pres_Adebayo Let’s see #Hopeagain2023,"Turin, Piedmont",0,0
3864,2022-11-13 19:22:07+00:00,itsmesidex,Twitter for iPhone,@NaPhJoYaAaAa @Pres_Adebayo #Hopeagain2023 cool,"Sidneys, NG",0,0
3865,2022-11-13 19:22:03+00:00,Bobo_of_Lautech,Twitter for Android,@timmydeyforyou @Pres_Adebayo #HopeAgain2023  dfkm,HeLL 😈,0,0
3866,2022-11-13 19:22:00+00:00,chikezirimjoyce,Twitter for iPhone,@unclemilli_ @Pres_Adebayo Teeer #Hopeagain2023,Work o’clock🙇🏼‍♀️🤓,0,0
3867,2022-11-13 19:21:59+00:00,itsmesidex,Twitter for iPhone,@NaPhJoYaAaAa @Pres_Adebayo Nice #Hopeagain2023,"Sidneys, NG",0,0
3868,2022-11-13 19:21:54+00:00,abdulltwitz,Twitter for iPhone,@timmydeyforyou @Pres_Adebayo Hmm #Hopeagain2023,,0,0
3869,2022-11-13 19:21:54+00:00,Hay_zed23,Twitter for Android,@communicator009 @Pres_Adebayo Gril #Hopeagain2023,Nigeria,0,0
3870,2022-11-13 19:21:53+00:00,yngnotorious,Twitter for iPhone,@Adedamola___ @Pres_Adebayo Fr #Hopeagain2023,moon,0,0
3871,2022-11-13 19:21:52+00:00,WizzKanye,Twitter for iPhone,@IfYouMissFidel @Pres_Adebayo Good one #Hopeagain2023,Safe space,0,0
3872,2022-11-13 19:21:52+00:00,Bobo_of_Lautech,Twitter for Android,Boom   #HopeAgain2023,HeLL 😈,3,1
3873,2022-11-13 19:21:51+00:00,koladeSZN,Twitter for iPhone,@kino_oprah @Pres_Adebayo Yes #Hopeagain2023,Iyana-Paris,0,0
3874,2022-11-13 19:21:50+00:00,abdulltwitz,Twitter for iPhone,@timmydeyforyou @Pres_Adebayo Fr #Hopeagain2023,,0,0
3875,2022-11-13 19:21:48+00:00,NaPhJoYaAaAa,Twitter for iPhone,@itsmesidex @Pres_Adebayo Bravo 🙌 #Hopeagain2023,"Turin, Piedmont",0,0
3876,2022-11-13 19:21:46+00:00,Hay_zed23,Twitter for Android,@communicator009 @Pres_Adebayo Easy #Hopeagain2023,Nigeria,0,0
