,date,user,source,tweet,location,like_count,retweet_count
4368,2022-11-13 11:45:43+00:00,IbrahimAdesoye,Twitter for Android,"No remedy or way out of Nigeria Problems than to Vote for #AtikuOkowa Team with Tested and Trusted Political Party come Febuary 2023 @OfficialPDPNig with #PDPRecoveryPlan Policy Documents to #RecoverNigeria from all aPc bad Governance and Catastrophic Policies.

#RecoverNigeria https://t.co/KtDki9ZyLX","Lagos, Nigeria",9,7
4369,2022-11-13 11:41:27+00:00,Ibrahimardo1,Twitter for Android,#AtikuOkowa2023 https://t.co/luLYAyKEvP,Temporary Residence (Duniya).,1,0
4370,2022-11-13 11:32:22+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/fuctu9OMIU,,0,0
4371,2022-11-13 11:31:16+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/FQ71EIEfjv,,0,0
4372,2022-11-13 11:30:48+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/L4AXe2VEWl,,0,0
4373,2022-11-13 11:30:31+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/qYlfLeHVnC,,0,0
4374,2022-11-13 11:30:02+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/WMjYLAcAms,,0,0
4375,2022-11-13 11:29:19+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/rAxfQt7TVq,,0,0
4376,2022-11-13 11:29:00+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/OnUVvzKGfj,,0,0
4377,2022-11-13 11:28:48+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/Xqe0ba73Xj,,0,0
4378,2022-11-13 11:28:36+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/XS7jq04O4e,,0,0
4379,2022-11-13 11:28:16+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/iBlz1uybVf,,0,0
4380,2022-11-13 11:28:07+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/wJcN7Zmeid,,0,0
4381,2022-11-13 11:27:49+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/jEQsqWmmkF,,0,0
4382,2022-11-13 11:27:33+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/DuGPkaCaq9,,0,0
4383,2022-11-13 11:27:05+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/JYhc5YTMcP,,0,0
4384,2022-11-13 11:26:54+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/twAGoT8YlY,,0,0
4385,2022-11-13 11:26:34+00:00,Uffa2023,Twitter for Android,#AtikuIsComing  #AtikuOkowaAgenda #Atiku4SURE  #AtikuOkowa2023  #AtikuIsOurOnlyHope https://t.co/Kzf480OycH,,0,1
4386,2022-11-13 11:18:45+00:00,Elvispatrick20,Twitter for Android,"Evil people everywhere parading themselves as christians. They have gone to church today to speak in tongues and call down fire on evil spirits holding this country down and on election day you will go and vote APC and Tinubu.

YOU ARE WICKED.
#AtikuOkowa2023 #PDPRecoveryPlan",Nigeria 🇳🇬,1,0
4387,2022-11-13 11:03:00+00:00,JayBanty93,Twitter for iPhone,"Omg 😱!!

It’s Atiku O’clock 

#AtikuOkowa2023 https://t.co/d4VFrmNhZ6",Nigeria,1,0
4388,2022-11-13 10:53:33+00:00,Abba_SZN,Twitter for iPhone,"“Nigeria should not have banned cryptocurrency. Instead, we should have studied it, educated Nigerians about it, and set up regulatory processes to govern its use - given its unlimited potential for job creation and economic growth” - Gov. Ifeanyi Okowa  #AtikuOkowa2023 https://t.co/p9CnUw8U8o",High North,12,8
4389,2022-11-13 10:48:15+00:00,jiggy9ja,Twitter for Android,"All this una vote wisely I think its right time you mention who you are supporting because some people no even know the meaning of vote wisely.
#PeterObi4President2023💯💯💯✅✅ 
#AtikuOkowa2023 ❌❌❌❌❌❌
#TinubuShettima2023 ❌❌❌❌❌","Lagos, Nigeria",0,0
4390,2022-11-13 10:43:00+00:00,HussainiSaniY10,Twitter for Android,"Don’t forget to come out in numbers and cast your votes for Atiku Abubakar come 2023, and tell the APC clowns that their reign is over. #AtikuOkowa2023","JANNATUL FIRDAUS, BI'IZNILLAH",8,3
4391,2022-11-13 10:31:51+00:00,rul3z7,Twitter for iPhone,"Don’t forget to come out in numbers and cast your votes for Atiku Abubakar come 2023, and tell the APC clowns that their reign is over. #AtikuOkowa2023",Nvm,15,12
4392,2022-11-13 10:22:05+00:00,PrettieAdiela,Twitter for Android,"A KIND REMINDER;that
Sen. Halliru Dauda
(Bauchi Central),
Sen. Lawal Yahaya Gumau (Bauchi South)&amp;
Sen.Adamu Bulkachuwa (Bauchi North) from the 3 senatorial districts in Bauchi state, in strategic alignment with #AtikuOkowa2023 mandate have dumped the APC for the PDP.
Happy Sunday https://t.co/GUB8DYiBHg",,130,31
4393,2022-11-13 10:07:21+00:00,adekunle_____,Twitter for iPhone,Alots of people go learn new things about Politics come Feb 2023 #AtikuOkowa2023  https://t.co/mccc811ezk,,0,0
4394,2022-11-13 10:07:05+00:00,Onile050,Twitter for Android,"Thank you Jigawa for this clear and loud message!

#AtikuOkowa is a done deal. https://t.co/CcIkU9CtQE",,2,1
4395,2022-11-13 10:04:11+00:00,Isah_Marlyn,Twitter for Android,The support Atiku is getting from all parts of Nigeria is a sign that PDP is winning the 2023 elections. #AtikuOkowa https://t.co/s5CbcNdHlW,"Lagos, Nigeria",0,0
4396,2022-11-13 10:04:02+00:00,j_gudah,Twitter for Android,"We are for His Excellency @atiku Abubakar to become Nigeria's next Solution based President.
#PDPRecoveryPlan 
#AtikuOkowa2023 
#AA
#PDP https://t.co/MyjgaxWRLd","Abuja, Nigeria",0,0
4397,2022-11-13 10:03:37+00:00,Isah_Marlyn,Twitter for Android,@royaltyuso When Atiku arrives any State the APC members and their candidates are usually nowhere to be found. #AtikuOkowa,"Lagos, Nigeria",0,0
4398,2022-11-13 10:02:50+00:00,emirwears,Twitter for Android,"Boss Man we don give up our eyes don clear, na recovery mode we dey #RecoveryIsPossible #AtikuOkowa2023 https://t.co/ZO5udBKMgq",,1,0
4399,2022-11-13 10:02:33+00:00,GraceIsah4U,Twitter for Android,Atiku is a big masquerade. His presence alone has got the APC preparing to pack out of Aso Rock and all the Government Houses and across all the lawmaking houses. #AtikuOkowa https://t.co/e16PhuExkx,,0,0
4400,2022-11-13 10:02:05+00:00,GraceIsah4U,Twitter for Android,"@royaltyuso For the sake of the fact that Atiku is the 2023 Presidential candidate of the PDP, all the APC is in disarray regarding how to rig these forthcoming 2023 elections. #AtikuOkowa",,0,0
4401,2022-11-13 10:01:33+00:00,ItopaLucky,Twitter for Android,Atiku as the 2023 Presidential candidate of the PDP is game over for the APC. Congratulations to PDP in advance as the PDP will form the next Federal Government. #AtikuOkowa https://t.co/BRryqKlRAL,"Abuja, Nigeria",2,0
4402,2022-11-13 10:01:25+00:00,hon_nuru,Twitter for Android,"#PhotoNews!

The Minority Leader of the House of Representatives Rt Hon Ndudi Godwin Elumelu, took his ward to ward PDP campaign to Aniocha South LGA in his Aniocha-Oshimili Federal Constituency.

#WeWantPDPBack2023 #AtikuOkowa2023 #OneNigeria. https://t.co/72W0SzO665","Jos, Nigeria",31,7
4403,2022-11-13 10:00:42+00:00,ItopaLucky,Twitter for Android,"@royaltyuso With Atiku as the PDP 2023 Presidential flagbearer, the rigging mechanism of the APC stands checked. #AtikuOkowa","Abuja, Nigeria",0,0
4404,2022-11-13 09:54:57+00:00,_mai_daraja,Twitter for Android,@atiku #AtikuOkowa2023,"Yola, Nigeria",0,0
4405,2022-11-13 09:45:20+00:00,DopeReporters,Twitter for Android,"2023: History Will NOT Be Kind With Atiku, Saraki, Kwankwaso, Aliyu, Lamido, Amaechi, Nyanko, Tambuwal -Ikechukwu Emeka Onyia

https://t.co/PSUOwNhdqE

#NigeriaDecides2023 #AtikuOkowa2023 https://t.co/w33CE1HGmP",Lagos,0,0
4406,2022-11-13 09:28:02+00:00,KangiwaSs,Twitter for Android,"Both HE Atiku and Okowa have track records of improving lives of the Nigerians. They have the plans to #RecoverNigeria. Vote Atiku/Okowa comes #2023 General Election.
#AtikuOkowa2023 https://t.co/9atVcvr6xR",Nigeria,4,3
4407,2022-11-13 09:27:33+00:00,ainyangetoh,Twitter for Android,"That's the party.

#AtikuOkowa2023
#RescueNigeria https://t.co/wNJ9CHiRWw",,1,1
4408,2022-11-13 09:22:33+00:00,MikanoLeader,Twitter for Android,"Atiku is the most qualified candidate to lead this nation at this particular point. 

Atiku will #RecoverNigeria and provide an enabling environment for investors to come back to Nigeria and invest so that our economy can grow.

Vote for AtikuOkowa to reposition our country. https://t.co/71FLtDfgko",,152,64
4409,2022-11-13 09:01:05+00:00,HermattanLLC,Twitter for Android,"@renoomokri 2) Are you surprised Dele Momodu, your boss, did not sign his name to your campaign of misinformation. When Tinubu becomes Pres you will spend a number of years in jail while waiting trial for economic sabotage. Remember you are a currency speculator!! Naira.
#AtikuOkowa2023",Aso Rock ,0,0
4410,2022-11-13 08:50:54+00:00,HoneYbargerMr,Twitter for Android,The flag keeps flying nir the one wey dem edit for mountain ⛰ 🤣🤣🤣🤣. The difference is clear 👌. #AtikuOkowa2023 #PDPRecoveryPlan https://t.co/L4etZVzLNZ,,9,2
4411,2022-11-13 08:47:39+00:00,AliyuUthman,Twitter for Android,"We are all Atikulated, aren't we?
#AtikuOkowa2023 https://t.co/vPRfvAIGRv","Community of Madrid, Spain",20,12
4412,2022-11-13 08:46:11+00:00,MuhammedsaniIb7,Twitter for Android,"Buying fuel #87 and now is #28O, local rice #280 before now #1500. I'm not a psychiatric patient i will not vote for APC. How can u be flogging me with cane and u expect me not to cry. #PDP #APC #SenatorDinoMelaye #ATIKUABUBAKAR",Jaipur Pink city India,0,0
4413,2022-11-13 08:41:02+00:00,Aliyuassad,Twitter for Android,"The right man for the job
The Unifier
The Man with a presidency experience.
If you don't vote for @atiku, who will you vote for?
#AtikuKawai 
#AtikuOkowa2023 https://t.co/ku0FKmiMHd","Kano, Nigeria",0,0
4414,2022-11-13 08:40:40+00:00,Saltyhiphop,Twitter for Android,"🔥Greedy Igbo Politician Caught on Camera Begging Atiku For Political Office. Governor Ikpeazu Boys
Watch Video Below
https://t.co/dCg7PeX0SN

#BiafraExit #NnamdiKanu #simonekpa 
#Igbo #politicians 
#PeterObi4President2023 #AtikuOkowa2023 #TinubuShettima2023 https://t.co/inGsgVcTjp","UK, BBM: 7ABE3357",0,0
4415,2022-11-13 08:32:38+00:00,Saltyhiphop,Twitter for Android,"🔥Greedy Igbo Politician Caught on Camera Begging Atiku For Political Office. Governor Ikpeazu Boys
Watch Video Below
https://t.co/dCg7PeX0SN

#BiafraExit #NnamdiKanu #simonekpa 
#Igbo #politicians 
#PeterObi4President2023 #AtikuOkowa2023 #TinubuShettima2023 https://t.co/BXHQBZRReT","UK, BBM: 7ABE3357",2,0
4416,2022-11-13 08:29:48+00:00,ATIKULATENG,Twitter for Android,"My PDP faithfuls as the election draw closer, let us focus on the big vision. Get your structure ready to deliver on all polling units, sensitisation is key to victory come 2023. Vote #AtikuOkowa2023 vote @OfficialPDPNig https://t.co/YamChGMjcN",,22,7
4417,2022-11-13 08:22:03+00:00,klotemplestone,Twitter for Android,"When Yar'adua won on d back of d successes he recorded as governor of Katsina, d idea is not that he created eldorado. It was more about innovation, competency and integrity

However, can u speak to d integrity n competence of anyone you are supporting?

#AtikuOkowa2023 
#EscoBAT https://t.co/UJ5aOubTUr",Abuja ,0,0
4418,2022-11-13 07:46:26+00:00,oxygen_DT,Twitter for Android,"@IfedolapoOsun Nah Only PDP be the party wey dey get new Members..

I love this Transfer Market

Bauchi in Bag for #AtikuOkowa2023 

@emmaikumeh","Ilorin, Nigeria",8,1
4419,2022-11-13 07:41:24+00:00,PedroOBASEKI,Twitter for iPhone,@atiku @IAOkowa and the @OfficialPDPNig campaign in JIGAWA State! #AtikuInJigawa #AtikuOkowa2023 #AtikuIsComing #election2023 #2023NigeriaElections #PDP https://t.co/Jr6NIPliRy,"Lagos, Nigeria",6,1
4420,2022-11-13 07:32:16+00:00,Samueletim85,Twitter for Android,@oddy4real No be small thing senator Bala Mohammed is a party Man.#AtikuOkowa2023,"Lagos, Nigeria",0,0
4421,2022-11-13 07:14:17+00:00,theKingPin10k,Twitter for Android,@Yuguda_Media @Yola_Twitta Atiku tan #AtikuOkowa2023 #Atikulated,"Abuja, Nigeria",2,1
4422,2022-11-13 06:35:45+00:00,AAKafarda,Twitter for Android,",                 🚨🚨
           //""""""""""""""""""""""\\
    🔍//🤵____...👨🏾‍✈️ \\🔎.    
    ╱╱______________╲╲   
   [🌑🌑—[|||][|||]—🌑🌑]
 [|-__[ Kafarda 4 Atiku ]___-|]       
   \___|----|||||||||||||||||----|___/

#AtikuOkowa2023","Katsina, Nigeria",1,1
4423,2022-11-13 06:03:03+00:00,THEWILLNG,Twitter for Android,"Download a copy of THEWILL Newspaper for November 13th - 19th 2022 (Vol. 2, No. 46)

Cover: 2023: Anxiety As Insecurity, Violence Threaten General Election

Feature: Atiku Abubakar: Don Quixote of Nigerian Politics?

#Violence #Election #AtikuAbubakar #2023Election https://t.co/vHJFnwPShk",Nigeria,0,0
4424,2022-11-13 05:53:50+00:00,AlfredHassanatu,Twitter for Android,"Vote wisely 
#AtikuOkowa2023 #AtikuInJigawa #pdp #recoveryplan #mikano #votewisely https://t.co/6TdnqR73ul",,1,0
4425,2022-11-13 05:12:20+00:00,SalimPariss,Twitter for iPhone,",                 🚨🚨
           //""""""""""""""""""""""\\
    🔍//🤵____...👨🏾‍✈️ \\🔎.    
    ╱╱______________╲╲   
   [🌑🌑—[|||][|||]—🌑🌑]
 [|-__[ S-Paris 4 Atiku ]___-|]       
   \___|----|||||||||||||||||----|___/

#AtikuOkowa2023",Nigeria,37,13
4426,2022-11-13 04:34:02+00:00,Dec_Uche,Twitter for Android,"Her Excellency, Dame (Mrs) Patience Jonathan aka Mama Peace has been named the Grand Patron of the PDP Presidential Women Council to lead PDP Women in the mission to Recover, Reset and Rebuild Nigeria. #RecoverNigeria. #AtikuOkowa2023

Power To The People https://t.co/NhnwPXuMOU",,9,6
4427,2022-11-13 02:01:40+00:00,BimpOsinbo,Twitter for iPhone,"Just as it is said in our old national anthem, ‘though tongue and tribe may differ in brotherhood, we stand’ the Atiku-Okowa ticket will bring back that brotherhood among Nigerians. #AtikuOkowa2023 #Okowalition #PDPRecoveryPlan https://t.co/wEPt5qIqct",,14,5
4428,2022-11-13 01:58:09+00:00,BimpOsinbo,Twitter for iPhone,"Atiku /Okowa is determined to unify all Nigerians, our purpose of moving in one direction is not just to win the election, it’s also meant to bring back Nigerians together. #AtikuOkowa2023 #Okowalition #PDPRecoveryPlan https://t.co/UO5snClFTg",,48,21
4429,2022-11-13 01:55:02+00:00,BimpOsinbo,Twitter for iPhone,"Atiku’s presidency will ensure peace and unity among ethnic groups in the country for all-around development.
#AtikuOkowa2023 #Okowalition #PDPRecoveryPlan https://t.co/r61r0w1KHb",,63,23
4430,2022-11-13 01:52:18+00:00,BimpOsinbo,Twitter for iPhone,"vote for PDP in the interest of unity, peace and progress of the Republic of Nigeria.
#AtikuOkowa2023 #Okowalition https://t.co/zncudhGVn1",,68,23
4431,2022-11-13 01:46:09+00:00,BimpOsinbo,Twitter for iPhone,"Atiku Abubakar and his running mate, Dr Ifeanyi Okowa, will work towards resuscitating the brotherhood and unity that existed among Nigerians.
#AtikuOkowa2023 #Okowalition #PDPRecoveryPlan #pdp2023 https://t.co/qLqoxcGxTf",,7,2
4432,2022-11-13 00:58:37+00:00,Tsaku247,Twitter for Android,"Atiku we want at this moment, @atiku and @IAOkowa ideas will be best for Nigerians By God's greater grace #AtikuIsOurChoice2023 #AtikuOkowa2023 #AtikuKawai #Atiku4President #AtikuAllTheWay Let get Nigeria back to work
Operation Rescues Nigeria
@OfficialPDPNig is the party https://t.co/ZjEVZexCkS",,0,0
4433,2022-11-13 00:30:30+00:00,Ibrahim82494154,Twitter for Android,"The man with the hearrt of Gold
The chief executive of his life
The choice of people
The Lastman standing
You are the man
The people's priority
The voice of Nigerians
#We #are #proud #of #Atiku0kowa
You Never outshine the master #AtikuOkowa 
#Nigerians #Are #waiting @ATIKU0KOWA https://t.co/s1Td1EutDv","Lagos, Nigeria",3,1
4434,2022-11-13 00:20:51+00:00,Tsaku247,Twitter for Android,"@PrettieAdiela Atiku we want @atiku and @IAOkowa ideas will be best for Nigerians, By God's grace #AtikuIsOurChoice2023 #AtikuOkowa2023 #AtikuKawai #Atiku4President #AtikuAllTheWay Let get Nigeria back to work
Operation Rescues Nigeria",,1,0
4435,2022-11-12 23:56:47+00:00,Forever_Rayyan,Twitter for iPhone,"Sarkin Sarakuna @atiku 🔒.

#AtikuInBorno 
#AtikuInJigawa
#AtikuInBauchi 
#AtikuOkowa2023 

@OfficialPDPNig @Yola_Twitta https://t.co/WbJFiSF3fF",The People’s House ,2,0
4436,2022-11-12 23:53:25+00:00,Forever_Rayyan,Twitter for iPhone,@atiku #AtikuOkowa2023,The People’s House ,0,0
4437,2022-11-12 23:06:14+00:00,E_squire_,Twitter for iPhone,"With the general acceptance of HE Atiku Abubakar across the length and width of Nigeria, if he doesn’t win this forthcoming elections(Which he has already won), it would be an absolute travesty. 

Adama Traore AriseTV Malacia #Davido #AtikuOkowa2023 https://t.co/JP1RegxBp0","calabar, Nigeria",6,0
4438,2022-11-12 22:37:17+00:00,saiduzakaria,Twitter for Android,@atiku #AtikuOkowa2023🇳🇬💪,Nigeria,0,0
4439,2022-11-12 22:28:24+00:00,abuson001,Twitter for Android,"When you respect yourself, People must respect you. Kauran Bauchi with Our Next President of Nigeria Insha Allah....
@Atiku_MV @AtikuONMO @OneNigeriaMovt
#AtikuOkowa2023 https://t.co/7FbgHexRaD","Kaduna, Nigeria",16,7
4440,2022-11-12 22:26:52+00:00,MrAnthonyhenry,Twitter for Android,#AtikuOkowa2023  is a divian Mandate. https://t.co/e88gVTRpuL,Nigeria,11,3
4441,2022-11-12 22:12:13+00:00,Forever_Rayyan,Twitter for iPhone,"Wallahi Nigeria sai @atiku 🇳🇬 #AtikuOkowa2023 kuma Jigawa sai @MSLAMID0 🔒. 

#RecoverNigeria 
#AtikuOkowa2023 

@Yola_Twitta  @OfficialPDPNig https://t.co/WClDNBkrjY",The People’s House ,3,0
4442,2022-11-12 22:06:59+00:00,Forever_Rayyan,Twitter for iPhone,"The party is just starting says @_dinomelaye as he gingers my guy @MSLAMID0 about his upcoming administration and the future administrator of Jigawa state #AtikuInJigawa 🇳🇬. He will be the 1st younger governor under the @OfficialPDPNig 🔒.

#AtikuOkowa2023 @Yola_Twitta https://t.co/NJ74Z3Ibm6",The People’s House ,10,6
4443,2022-11-12 22:04:35+00:00,Forever_Rayyan,Twitter for iPhone,"@atiku de ginger the campaigns. 

#AtikuKawai
#AtikuOkowa2023 

@Yola_Twitta @OfficialPDPNig https://t.co/1s1GqJGdtF",The People’s House ,4,1
4444,2022-11-12 22:02:13+00:00,Forever_Rayyan,Twitter for iPhone,"Kauran Bauchi Da Kauran sarakuna @atiku 🔒. 

#AtikuKawai #AtikuOkowa2023 

@Yola_Twitta @OfficialPDPNig https://t.co/QMANREyb9R",The People’s House ,0,0
4445,2022-11-12 21:57:53+00:00,Forever_Rayyan,Twitter for iPhone,"People and masses de find HOPE @atiku like sand paper 📝🥺❤️.

#AtikuOkowa2023 @MSLAMID0 

@Yola_Twitta @OfficialPDPNig https://t.co/KQzJigba9g",The People’s House ,60,9
4446,2022-11-12 21:40:57+00:00,Faisal_abdool,Twitter for iPhone,"@NassirAminu #AtikuOkowa2023 
#AtikuKawai","Keffi, Nigeria",1,0
4447,2022-11-12 21:32:41+00:00,Rooney0018,Twitter for Android,"@PO_GrassRootM Lol
Most of you can't deliver your units
#AtikuOkowa2023",,0,0
4448,2022-11-12 21:21:45+00:00,josephineorayen,Twitter for Android,"Pay  on delivery nationwide,whtsapp 08030688838 
Cost 18500.#putin #leaked #INEC #TinubuShettima2023 #bauchi #Obaseki #dattiobi2023 #AtikuOkowa2023 https://t.co/RdWZC1KFA1",Abuja ,0,0
4449,2022-11-12 21:19:59+00:00,Zulzurander,Twitter for Android,"@UBando001 @Stigmatronic I take God beg you wait for me let me hop in
#atikuisourchoice2023
#AtikuOkowa2023
#Atikukawai
#InShaAllah",9th Realm,1,0
4450,2022-11-12 21:13:47+00:00,UBando001,Twitter for iPhone,".                 🚨🚨
           //""""""""""""""""""""""\\
    🔍//🤵____...👨🏾‍✈️ \\🔎.    
    ╱╱______________╲╲   
   [🌑🌑—[|||][|||]—🌑🌑]
 [|-____[ATIKU 2023]____-|]       
   \___|----|||||||||||||||||----|___/

#AtikuOkowa2023 #AtikuOkowa2023

@Stigmatronic","Abuja, Nigeria",3,2
4451,2022-11-12 21:11:35+00:00,iwogoke,Twitter for Android,"2023: We must vote right as all facts are unveiled, all saints are unmasked. @atiku is the most suitable, most electable. #AtikuOkowa2023 #GeneralElections","Abuja, Nigeria",2,1
4452,2022-11-12 21:10:02+00:00,Imran_Elyasu,Twitter for iPhone,".                 🚨🚨
           //""""""""""""""""""""""\\
    🔍//🤵____...👨🏾‍✈️ \\🔎.    
    ╱╱______________╲╲   
   [🌑🌑—[|||][|||]—🌑🌑]
 [|-____[ATIKU 2023]____-|]       
   \___|----|||||||||||||||||----|___/

#AtikuOkowa2023 #AtikuOkowa2023",Federal Capital Territory,2,2
4453,2022-11-12 20:58:31+00:00,Ibn___Ibrahim,Twitter for Android,"#AtikuOkowa2023: 
Mammoth of crowd of party members and supporters in Bauchi State today, during the visit of the PDP Presidential Candidate, H. E. Atiku Abubakar and his campaign team to the state. As one, we can get it done. #RecoverNigeria #WeWantPDPBack https://t.co/YxmmjOi1Q5","Maiduguri, Nigeria",1,0
4454,2022-11-12 20:53:53+00:00,xobalt_sixti,Twitter for Android,"Everywhere 💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼💼
#AtikuOkowa2023 https://t.co/6TImPgcdgW","Lagos, Nigeria",2,1
4455,2022-11-12 20:16:05+00:00,DoubleEcomedian,Twitter for Android,Na Quantity INEC dey count not Quality. Una get the numbers nor be to shout Atiku can't win na Bauchi be this with their Governor on ground. I never add Jigawa Tsunami join.. I laugh in Swahili #AtikuOkowa2023 is Real. https://t.co/5MlqZN92bX,Nigeria,11,4
4456,2022-11-12 19:56:36+00:00,ib_Y22,Twitter for iPhone,".                 🚨🚨
           //""""""""""""""""""""""\\
    🔍//🤵____...👨🏾‍✈️ \\🔎.    
    ╱╱______________╲╲   
   [🌑🌑—[|||][|||]—🌑🌑]
 [|-____[ATIKU 2023]____-|]       
   \___|----|||||||||||||||||----|___/

#AtikuOkowa2023 #AtikuOkowa2023","📍Abuja, Nigeria",24,10
4457,2022-11-12 19:32:57+00:00,bukata_matthew,Twitter for Android,#RESETNigeria with AtikuOkowa https://t.co/TePhfF06l5,,12,7
4458,2022-11-12 19:31:03+00:00,bukata_matthew,Twitter for Android,#RESETNigeria with AtikuOkowa https://t.co/ZECxKoe7z2,,5,1
4459,2022-11-12 19:24:31+00:00,Okowalition2023,Twitter for Android,"The people are always out to show their support everywhere he goes.
Earlier today at the coronation of HRH Dr Umar Farouq II OON as the 12th Emir of Katagum in Bauchi State .

2023 is Atiku's time.

#Okowalition
#AtikuOkowa2023 https://t.co/for0z8uLMg",NIGERIA,21,13
4460,2022-11-12 19:08:29+00:00,obinnaalozie225,Twitter for Android,"Line up fellas. One million for each agbodo and atifu that will give me 5 reason to vote their candidate.😁😁
#TinubuShettima2023
#AtikuOkowa2023 
#TinubuTheDrugDealer https://t.co/edEKTBhzNU",Nigeria,0,0
4461,2022-11-12 19:05:06+00:00,mustaphaubandom,Twitter for Android,"2023 General Elections ATIKU/OKOWA ticket is our best shot to take as nation. We don't deserve leadership that have to deals with ESCOBATIC past. God forbid.
#AtikuKawai 
#AtikuOkowa2023 https://t.co/xdsnEDLq0Y","Lagos, Nigeria",18,4
4462,2022-11-12 18:59:58+00:00,Yakub_himself,Twitter for Android,"The unifier
Glimpse of hope
Light of the nation

#AtikuOkowa2023 
#Atikuhaske https://t.co/wdvwsVhCpf",Nigeria,4,1
4463,2022-11-12 18:50:57+00:00,AAbuSideChick,Twitter for Android,"@atiku Bauchi people eheennnn their vibes and energy is next to none .. I can only imagine what Bauchi presidential rally will look like because this people have shown beyond doubts that they are fully Atikulated and ready to deliver.
#AtikuOkowa2023 is a reality 
#AtikuInBauchi",Twitter ,0,0
4464,2022-11-12 18:43:23+00:00,Okowalition2023,Twitter for Android,"we can now focus on the real issues, NWC set to meet soon to restrategise for the campaign. Congratulations to all of you here that are PDP supporters. May the almighty God crown our efforts with success.

#Okowalition
#AtikuOkowa2023 https://t.co/EN1noYLvOY",NIGERIA,15,14
4465,2022-11-12 18:42:15+00:00,_Gentle_Kabir,Twitter for Android,"Dear #OBIDIENTS, if the impossible happen and #BAT2023 is disqualify, #AtikuOkowa2023 will win the election before 12:00 noon. Your candidate won't even have a chance.",Nigeria,1,0
4466,2022-11-12 18:40:47+00:00,Bolanle_4,Twitter for Android,"Saw this in Ibadan today 
Oyo State is fully Atikulated!

#AtikuOkowa2023 
@Amb_Balemoh @oddy4real @dondekojo https://t.co/jepAaOP4Sd","Lagos, Nigeria",0,0
4467,2022-11-12 18:32:22+00:00,Enwagboso,Twitter for Android,"@atiku @Eromosele6 No one is now doubting that, you're the next President of Nigeria. 

Assemble the best brains for straight-to-work economic recovery of Nigeria.

#AtikuOkowa2023","Abia, Nigeria",5,2
4468,2022-11-12 18:32:17+00:00,Enwagboso,Twitter for Android,"No one is now doubting that, you're the next President of Nigeria. 

Assemble the best brains for straight-to-work economic recovery of Nigeria.

#AtikuOkowa2023 https://t.co/eBtNsVz8sh","Abia, Nigeria",0,0
4469,2022-11-12 18:25:16+00:00,freshdealers,Twitter for Android,Vote #AtikuAbubakar and support #The300TrillionNairaPrivateSectorInvestmentStrategyForThe2023PDPPresidency https://t.co/qin54wzs2U,Nigeria,0,0
